title,authors,average_rating,ratings_count,length_category,is_series,series_name,series_position,language_code,publication_date,review_engagement,popularity_category
The Faerie Queene,Edmund Spenser,3.56,42,Unknown,False,Standalone,,en-US,6/1/2001,0.11904761904761904,Unknown
To the Lighthouse,Virginia Woolf/Eudora Welty,3.78,4116,Unknown,False,Standalone,,en-US,12/27/1989,0.0728862973760933,Modest
The Diary of Virginia Woolf  Volume One: 1915-1919,Virginia Woolf/Anne Olivier Bell/Quentin Bell,4.32,1281,Unknown,False,Standalone,,eng,5/15/1979,0.0312256049960968,Modest
The Diary of Virginia Woolf  Volume Five: 1936-1941,Virginia Woolf/Anne Olivier Bell/Andrew McNeillie,4.5,231,Unknown,False,Standalone,,eng,9/30/1985,0.03463203463203463,Niche
The Diary of Virginia Woolf  Volume Three: 1925-1930,Virginia Woolf/Anne Olivier Bell/Andrew McNeillie,4.42,485,Unknown,False,Standalone,,eng,9/14/1981,0.0288659793814433,Niche
A Room of One's Own,Virginia Woolf,4.14,80536,Unknown,False,Standalone,,eng,1/1/2000,0.0426641501937022,Popular
Dr. Faustus,Christopher Marlowe,3.8,45469,Unknown,False,Standalone,,eng,10/20/1994,0.020563460819459412,Popular
The Complete Plays,Christopher Marlowe/Robert Lindsey/Frank Romany,4.07,2428,Unknown,False,Standalone,,eng,11/27/2003,0.02059308072487644,Modest
Doctor Faustus and Other Plays,Christopher Marlowe/Eric Rasmussen/David Bevington,3.98,1712,Unknown,False,Standalone,,eng,5/7/1998,0.02336448598130841,Modest
Cyrano de Bergerac,Edmond Rostand/Brian Hooker/Walter Hampden,4.06,410,Unknown,False,Standalone,,eng,11/1/1950,0.15121951219512195,Niche
Rosencrantz and Guildenstern Are Dead,Tom Stoppard,4.06,73863,Unknown,False,Standalone,,eng,1/21/1994,0.02190541949284486,Popular
King Lear,William Shakespeare/Stanley Wells,3.91,233,Unknown,False,Standalone,,eng,4/12/2001,0.06437768240343347,Niche
King Lear  Macbeth  Indefinition  and Tragedy,Stephen  Booth,4.11,18,Unknown,False,Standalone,,eng,6/1/2002,0.16666666666666666,Unknown
A Break with Charity: A Story about the Salem Witch Trials,Ann Rinaldi,3.79,5052,Unknown,False,Standalone,,eng,7/1/2003,0.08254156769596199,Modest
A Break With Charity: A Story of the Salem Witch Trials,Ann Rinaldi,3.79,37,Unknown,False,Standalone,,eng,4/1/1994,0.16216216216216217,Unknown
The Cay (The Cay  #1),Theodore Taylor,3.76,29126,Unknown,True,The Cay,1.0,en-US,4/8/2003,0.07646089404655634,Popular
The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,Kate Summerscale/Joe Carstairs,3.69,393,Unknown,False,Standalone,,eng,6/1/1999,0.20610687022900764,Niche
Everest: Mountain Without Mercy,Broughton Coburn/David Breashears/Tim Cahill,4.03,36,Unknown,False,Standalone,,eng,4/1/2003,0.05555555555555555,Unknown
The Summit (Everest  #3),Gordon Korman,3.96,2584,Unknown,True,Everest,3.0,eng,10/1/2002,0.04102167182662539,Modest
Everest: Expedition to the Ultimate,Reinhold Messner,3.93,256,Unknown,False,Standalone,,eng,9/1/1999,0.0546875,Niche
Everything on a Waffle (Coal Harbour #1),Polly Horvath,3.72,9839,Unknown,True,Coal Harbour,1.0,eng,9/8/2004,0.0779550767354406,Modest
Summer of my German Soldier,Bette Greene,3.68,832,Unknown,False,Standalone,,en-US,4/20/2006,0.109375,Niche
Hamlet (Oxford Bookworms Library: Stage 2),Alistair McCallum/William Shakespeare,3.89,164,Unknown,False,Standalone,,eng,10/1/2005,0.036585365853658534,Niche
By Myself and Then Some,Lauren Bacall,3.95,2799,Unknown,False,Standalone,,eng,10/31/2006,0.06073597713469096,Modest
Touching the Void: The True Story of One Man's Miraculous Survival,Joe Simpson,4.22,44074,Unknown,False,Standalone,,eng,2/3/2004,0.031878204837319055,Popular
The Mercy of Thin Air,Ronlyn Domingue,3.83,4718,Unknown,False,Standalone,,eng,6/20/2006,0.139041966935142,Modest
Thin Air (Spenser  #22),Robert B. Parker/David Dukes,3.9,4055,Unknown,True,Spenser,22.0,en-US,4/1/1996,0.03477188655980271,Modest
Princess Sultana's Daughters,Jean Sasson,3.89,59,Unknown,False,Standalone,,eng,6/1/1994,0.0847457627118644,Unknown
The State of the Art,Iain M. Banks,3.84,46,Unknown,False,Standalone,,eng,8/1/2005,0.13043478260869565,Unknown
Excession (Culture  #5),Iain M. Banks,4.21,173,Unknown,True,Culture,5.0,eng,6/13/1996,0.08670520231213873,Niche
The Player of Games (Culture  #2),Iain M. Banks,4.27,46139,Unknown,True,Culture,2.0,eng,2/1/1997,0.03571815600684887,Popular
Feersum Endjinn,Iain M. Banks,3.82,320,Unknown,False,Standalone,,eng,6/1/1995,0.05625,Niche
Use of Weapons,Iain M. Banks,4.18,210,Unknown,False,Standalone,,eng,3/1/1992,0.06666666666666667,Niche
Le Sens du vent,Iain M. Banks,4.2,7,Unknown,False,Standalone,,fre,9/30/2002,0.0,Unknown
Two Girls  Fat and Thin,Mary Gaitskill,3.64,1632,Unknown,False,Standalone,,eng,2/27/1998,0.09191176470588236,Modest
Three Novels & Five Short Stories,Daphne du Maurier,4.12,33,Unknown,False,Standalone,,eng,12/12/1988,0.06060606060606061,Unknown
Galileo's Daughter: A Historical Memoir of Science  Faith and Love,Dava Sobel,3.76,24290,Unknown,False,Standalone,,eng,11/1/2000,0.05446685878962536,Popular
Galileo's Daughter,Dava Sobel,3.76,124,Unknown,False,Standalone,,eng,9/15/2000,0.14516129032258066,Niche
Shop in the Name of Love (The Cheetah Girls #2),Deborah Gregory/Paul Mantell,3.64,54,Unknown,True,The Cheetah Girls,2.0,eng,9/15/1999,0.09259259259259259,Unknown
Shopgirl,Steve Martin,3.43,1229,Unknown,False,Standalone,,eng,9/11/2000,0.11960943856794141,Modest
The Secret Garden: Talking Beetles and Signaling Trees: The Hidden Ways Gardens Communicate,David Bodanis,4.16,5,Unknown,False,Standalone,,eng,11/1/1993,0.0,Unknown
E=mc2: A Biography of the World's Most Famous Equation,David Bodanis/Ralph L. Fowler,4.09,163,Unknown,False,Standalone,,en-US,9/1/2000,0.12269938650306748,Niche
The Botany of Desire: A Plant's Eye View of the World,Michael Pollan,4.06,110,Unknown,False,Standalone,,en-US,3/1/2006,0.1,Niche
Meeting God at Every Turn,Catherine Marshall,4.36,213,Unknown,False,Standalone,,eng,9/1/2002,0.06103286384976526,Niche
My Life,Bill Clinton,3.73,807,Unknown,False,Standalone,,en-US,6/22/2004,0.06071871127633209,Niche
My Life  Volume I: The Early Years,Bill Clinton,3.82,206,Unknown,False,Standalone,,en-US,5/31/2005,0.07281553398058252,Niche
Murder on the Yellow Brick Road (Toby Peters  #2),Stuart M. Kaminsky,3.63,454,Unknown,True,Toby Peters,2.0,eng,5/1/2000,0.09911894273127753,Niche
Down the Yellow Brick Road:The Making of The Wizard of Oz,Doug McClelland/Ted Sennett,3.92,3,Unknown,False,Standalone,,eng,5/1/1976,0.6666666666666666,Unknown
Alentejo Blue,Monica Ali,2.72,788,Unknown,False,Standalone,,eng,6/20/2006,0.1319796954314721,Niche
Brick Lane,Monica Ali,3.41,23848,Unknown,False,Standalone,,eng,6/2/2004,0.06143072794364307,Popular
No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,Doris Kearns Goodwin,4.18,37093,Unknown,False,Standalone,,eng,10/1/1995,0.03156929878952902,Popular
Going to Pieces Without Falling Apart: A Buddhist Perspective on Wholeness,Mark Epstein/Charlie Conrad,3.9,4473,Unknown,False,Standalone,,eng,6/1/1999,0.05097250167672703,Modest
One More For The Road,Ray Bradbury,3.69,21,Unknown,False,Standalone,,eng,4/7/2003,0.14285714285714285,Unknown
Female Chauvinist Pigs: Women and the Rise of Raunch Culture,Ariel Levy,3.68,8511,Unknown,False,Standalone,,en-US,10/3/2006,0.0898836799436024,Modest
Half of a Yellow Sun,Chimamanda Ngozi Adichie,4.32,71280,Unknown,False,Standalone,,eng,9/12/2006,0.07707631874298541,Popular
Beauty's Punishment (Sleeping Beauty  #2),A.N. Roquelaure/Anne Rice,3.62,22255,Unknown,True,Sleeping Beauty,2.0,eng,5/1/1999,0.03190294315884071,Popular
The World's Last Night: And Other Essays,C.S. Lewis,4.18,1097,Unknown,False,Standalone,,en-GB,11/4/2002,0.10665451230628988,Modest
Last Night: Stories,James Salter,3.9,1825,Unknown,False,Standalone,,eng,3/14/2006,0.10191780821917808,Modest
The Last Night of Ballyhoo,Alfred Uhry,3.71,259,Unknown,False,Standalone,,en-US,10/1/1997,0.06177606177606178,Niche
Civilization and Its Discontents,Sigmund Freud/Louis Menand,3.78,215,Unknown,False,Standalone,,eng,1/17/2005,0.08372093023255814,Niche
Civilization and Its Discontents,Sigmund Freud/James Strachey,3.78,170,Unknown,False,Standalone,,eng,12/1/1961,0.11176470588235295,Niche
I  Claudius (Claudius  #1),Robert Graves,4.27,45108,Unknown,True,Claudius,1.0,eng,10/23/1989,0.04107918772723242,Popular
The Modern Mind: An Intellectual History of the 20th Century,Peter Watson,4.26,588,Unknown,False,Standalone,,eng,7/23/2002,0.09523809523809523,Niche
Origins of the Modern Mind: Three Stages in the Evolution of Culture and Cognition,Merlin Donald,4.16,94,Unknown,False,Standalone,,eng,3/15/1993,0.09574468085106383,Unknown
Beyond the Post-Modern Mind: The Place of Meaning in a Global Civilization,Huston Smith,4.24,69,Unknown,False,Standalone,,en-US,7/25/2003,0.13043478260869565,Unknown
Sanctuary,William Faulkner,3.64,9336,Unknown,False,Standalone,,eng,12/6/1993,0.05826906598114824,Modest
The Portable Faulkner,William Faulkner/Malcolm Cowley,4.29,776,Unknown,False,Standalone,,eng,2/25/2003,0.028350515463917526,Niche
One Matchless Time: A Life of William Faulkner,Jay Parini,3.97,193,Unknown,False,Standalone,,en-US,6/14/2005,0.17616580310880828,Niche
The Guermantes Way (In Search of Lost Time  #3),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,4.3,451,Unknown,True,In Search of Lost Time,3.0,eng,11/3/1998,0.17738359201773837,Niche
The Guermantes Way  (In Search of Lost Time  #3),Marcel Proust/Mark Treharne/Christopher Prendergast,4.3,4345,Unknown,True,In Search of Lost Time,3.0,eng,5/31/2005,0.05661680092059839,Modest
Sodom and Gomorrah (In Search of Lost Time  #4),Marcel Proust/Christopher Prendergast/John Sturrock,4.35,3243,Unknown,True,In Search of Lost Time,4.0,eng,11/1/2005,0.05303731113166821,Modest
In Search of Lost Time  Vol. 2: Within a Budding Grove  Part 2 & The Guermantes' Way,Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin,4.57,48,Unknown,False,Standalone,,eng,6/29/2001,0.020833333333333332,Unknown
The Captive & The Fugitive (In Search of Lost Time  #5-6),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,4.39,1924,Unknown,False,Standalone,,eng,2/16/1999,0.07432432432432433,Modest
Finding Time Again (In Search of Lost Time #7),Marcel Proust/Ian Patterson/Christopher Prendergast,4.49,181,Unknown,True,In Search of Lost Time,7.0,eng,10/2/2003,0.23756906077348067,Niche
The Way by Swann’s  (In Search of Lost Time #1),Marcel Proust/Lydia Davis/Christopher Prendergast,4.14,318,Unknown,True,In Search of Lost Time,1.0,eng,10/2/2003,0.16352201257861634,Niche
Dostoevsky: The Mantle of the Prophet  1871-1881,Joseph Frank,4.56,101,Unknown,False,Standalone,,eng,9/2/2003,0.1188118811881188,Niche
Dostoevsky,Richard Freeborn,3.76,55,Unknown,False,Standalone,,eng,10/1/2005,0.10909090909090909,Unknown
Dostoevsky: The Stir of Liberation  1860-1865,Joseph Frank,4.51,118,Unknown,False,Standalone,,eng,11/21/1988,0.1271186440677966,Niche
Dostoevsky  Kierkegaard  Nietzsche and Kafka,William Hubben,3.57,78,Unknown,False,Standalone,,eng,5/13/1997,0.1282051282051282,Unknown
Problems of Dostoevsky's Poetics,Mikhail Bakhtin/Caryl Emerson,4.34,641,Unknown,False,Standalone,,eng,6/21/1984,0.0452418096723869,Niche
Dostoevsky: The Years of Ordeal  1850-1859,Joseph Frank,4.43,151,Unknown,False,Standalone,,eng,1/21/1987,0.1456953642384106,Niche
The Possessed,Fyodor Dostoyevsky/Constance Garnett/Elizabeth Dalton,4.27,504,Unknown,False,Standalone,,eng,2/1/2005,0.10317460317460317,Niche
The Idiot,Fyodor Dostoyevsky/Constance Garnett/Joseph Frank,4.18,125,Unknown,False,Standalone,,eng,1/6/2005,0.104,Niche
Money,Martin Amis,3.71,19967,Unknown,False,Standalone,,eng,4/7/2005,0.036660489808183504,Popular
House of Meetings,Martin Amis,3.41,1917,Unknown,False,Standalone,,eng,1/16/2007,0.10745957224830464,Modest
The Rachel Papers,Martin Amis,3.59,8180,Unknown,False,Standalone,,eng,9/29/1992,0.042298288508557456,Modest
Yellow Dog,Martin Amis,2.79,1449,Unknown,False,Standalone,,eng,1/4/2005,0.06487232574189096,Modest
Success,Martin Amis,3.66,2191,Unknown,False,Standalone,,eng,4/3/1991,0.046097672295755364,Modest
Koba the Dread: Laughter and the Twenty Million,Martin Amis,3.83,1182,Unknown,False,Standalone,,eng,9/9/2003,0.09306260575296109,Modest
Dead Babies,Martin Amis,3.32,6348,Unknown,False,Standalone,,eng,4/3/1991,0.02551984877126654,Modest
Beginning Again: An Autobiography of The Years 1911 to 1918,Leonard Woolf,3.81,64,Unknown,False,Standalone,,eng,10/18/1989,0.125,Unknown
Virginia Woolf: A Biography,Quentin Bell,4.17,2583,Unknown,False,Standalone,,eng,3/20/1974,0.025551684088269456,Modest
Cliffs Notes on Woolf's Mrs. Dalloway,Gary K. Carey,3.09,10,Unknown,False,Standalone,,eng,12/12/2003,0.2,Unknown
Orlando,Virginia Woolf,3.87,42153,Unknown,False,Standalone,,eng,9/28/2000,0.04913054824093185,Popular
The Common Reader,Virginia Woolf/Andrew McNeillie,4.16,1136,Unknown,False,Standalone,,eng,11/4/2002,0.051056338028169015,Modest
A Room of One's Own,Virginia Woolf/Mark Hussey/Susan Gubar,4.14,878,Unknown,False,Standalone,,en-US,8/1/2005,0.09225512528473805,Niche
Women and Writing,Virginia Woolf/Michèle Barrett,4.07,244,Unknown,False,Standalone,,eng,3/31/2003,0.05327868852459016,Niche
Flush,Virginia Woolf/Trekkie Ritchie,3.83,3567,Unknown,False,Standalone,,eng,10/4/1976,0.0941968040370059,Modest
Virginia Woolf,Hermione Lee,4.26,2807,Unknown,False,Standalone,,eng,10/5/1999,0.04025650160313502,Modest
The Letters of Virginia Woolf: Volume Six  1936-1941,Virginia Woolf/Nigel Nicolson/Joanne Trautmann,4.48,96,Unknown,False,Standalone,,eng,9/30/1982,0.020833333333333332,Unknown
On Being Ill,Virginia Woolf/Hermione Lee,4.02,1083,Unknown,False,Standalone,,eng,10/1/2002,0.0886426592797784,Modest
The Years,Virginia Woolf,3.77,2867,Unknown,False,Standalone,,eng,2/28/2002,0.060690617370073245,Modest
The Letters of Virginia Woolf: Volume Four  1929-1931,Virginia Woolf/Nigel Nicolson/Joanne Trautmann,4.41,106,Unknown,False,Standalone,,en-US,5/15/1981,0.018867924528301886,Niche
Three Guineas,Virginia Woolf/Mark Hussey/Jane Marcus,3.87,2423,Unknown,False,Standalone,,eng,7/3/2006,0.051588939331407346,Modest
The Little Red Lighthouse and the Great Gray Bridge,Hildegarde Hoyt Swift/Lynd Ward,4.26,2276,Unknown,False,Standalone,,eng,11/1/2003,0.04437609841827768,Modest
The Eagle (The Lighthouse Family  #3),Cynthia Rylant/Preston McDaniels,4.08,176,Unknown,True,The Lighthouse Family,3.0,eng,10/1/2005,0.08522727272727272,Niche
The Storm (The Lighthouse Family  #1),Cynthia Rylant/Preston McDaniels,4.18,445,Unknown,True,The Lighthouse Family,1.0,eng,9/1/2003,0.19325842696629214,Niche
The Art of Maurice Sendak,Selma G. Lanes,4.43,796,Unknown,False,Standalone,,eng,9/1/1998,0.035175879396984924,Niche
The Poet  the Warrior  the Prophet,Rubem A. Alves,4.43,27,Unknown,False,Standalone,,eng,9/28/2002,0.2222222222222222,Unknown
The Warrior Prophet (The Prince of Nothing  #2),R. Scott Bakker,3.95,10570,Unknown,True,The Prince of Nothing,2.0,en-US,10/25/2005,0.020908230842005677,Popular
The Belgariad  Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad  #1-3),David Eddings,4.28,14418,Unknown,False,Standalone,,eng,8/27/2002,0.026702732695242058,Popular
The Belgariad  Vol. Two: Castle of Wizardry / Enchanters' End Game (The Belgariad  #4-5),David Eddings,4.39,7083,Unknown,False,Standalone,,eng,8/27/2002,0.01976563602993082,Modest
The Younger Gods (The Dreamers  #4),David Eddings/Leigh Eddings,3.34,4541,Unknown,True,The Dreamers,4.0,eng,3/1/2007,0.018718343977097554,Modest
The Malloreon  Vol. 1: Guardians of the West / King of the Murgos / Demon Lord of Karanda (The Malloreon  #1-3),David Eddings,4.34,4839,Unknown,False,Standalone,,eng,8/30/2005,0.014672452986154164,Modest
The Malloreon  Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon  #4-5),David Eddings,4.36,5457,Unknown,False,Standalone,,eng,8/30/2005,0.01081180135605644,Modest
Polgara the Sorceress,David Eddings/Leigh Eddings,4.09,25145,Unknown,False,Standalone,,eng,12/26/1998,0.011572877311592763,Popular
Mistress of Magic (The Mists of Avalon  #1),Marion Zimmer Bradley/Davina Porter,4.12,12,Unknown,True,The Mists of Avalon,1.0,eng,4/1/1993,0.3333333333333333,Unknown
The Forest House (Avalon  #2),Marion Zimmer Bradley/Diana L. Paxson,3.86,15171,Unknown,True,Avalon,2.0,eng,4/1/1995,0.02122470502933228,Popular
Book of Nightmares (Diadem  Worlds of Magic  #6),John Peel,4.12,334,Unknown,True,Diadem  Worlds of Magic,6.0,eng,3/8/2005,0.005988023952095809,Niche
The Nightmare Room: The Nightmare Begins! (The Nightmare Room  #1-3),R.L. Stine,3.88,94,Unknown,False,Standalone,,en-US,5/24/2005,0.07446808510638298,Unknown
The Parallax View,Slavoj Žižek,4.0,1027,Unknown,False,Standalone,,eng,2/10/2006,0.04965920155793573,Modest
Looking Awry: An Introduction to Jacques Lacan through Popular Culture,Slavoj Žižek,4.04,1316,Unknown,False,Standalone,,eng,9/8/1992,0.03875379939209726,Modest
The Puppet and the Dwarf: The Perverse Core of Christianity,Slavoj Žižek,3.85,630,Unknown,False,Standalone,,eng,8/29/2003,0.06349206349206349,Niche
Zizek: A Critical Introduction,Sarah   Kay,3.46,37,Unknown,False,Standalone,,eng,4/29/2003,0.10810810810810811,Unknown
Conversations with Žižek,Slavoj Žižek/Glyn Daly,3.88,117,Unknown,False,Standalone,,eng,12/30/2003,0.008547008547008548,Niche
Marcovaldo,Italo Calvino/William Weaver,3.89,5813,Unknown,False,Standalone,,eng,11/16/1983,0.047479786685016345,Modest
The Uses of Literature,Italo Calvino/Patrick Creagh,4.07,900,Unknown,False,Standalone,,eng,10/21/1987,0.035555555555555556,Niche
Please Stop Laughing at Me... One Woman's Inspirational Story,Jodee Blanco,3.85,9662,Unknown,False,Standalone,,en-US,3/1/2003,0.09283792175533016,Modest
In the Beginning...Was the Command Line,Neal Stephenson,3.8,6638,Unknown,False,Standalone,,en-US,11/9/1999,0.049563121422115095,Modest
The Extraordinary Cases of Sherlock Holmes,Arthur Conan Doyle,4.21,552,Unknown,False,Standalone,,eng,6/1/1994,0.06702898550724638,Niche
Confessions of an Ugly Stepsister,Gregory Maguire,3.53,53782,Unknown,False,Standalone,,en-US,10/3/2000,0.06217693652151277,Popular
Jane Austen For Dummies,Joan Elizabeth Klingel Ray,4.03,524,Unknown,False,Standalone,,eng,8/1/2006,0.1183206106870229,Niche
The Rediscovery of Man,Cordwainer Smith,4.14,2396,Unknown,False,Standalone,,eng,5/13/1999,0.040901502504173626,Modest
Homicide: A Year on the Killing Streets,David Simon,4.38,12071,Unknown,False,Standalone,,eng,8/22/2006,0.06933973987242151,Popular
The Corner: A Year in the Life of an Inner-City Neighborhood,David Simon/Edward Burns,4.43,4404,Unknown,False,Standalone,,eng,6/15/1998,0.09854677565849228,Modest
El Libertador: Writings of Simón Bolívar,Simón Bolívar/Frederick H. Fornoff/David Bushnell,3.84,7,Unknown,False,Standalone,,eng,5/15/2003,0.14285714285714285,Unknown
Hands Collected: The Books of Simon Perchik,Simon Perchik/David Baratier,4.25,4,Unknown,False,Standalone,,eng,1/1/2000,0.0,Unknown
Morgoth's Ring (The History of Middle-Earth  #10),J.R.R. Tolkien/Christopher Tolkien,4.13,1619,Unknown,True,The History of Middle-Earth,10.0,eng,12/14/1993,0.027177269919703522,Modest
The War of the Jewels (The History of Middle-Earth  #11),J.R.R. Tolkien/Christopher Tolkien,3.93,3329,Unknown,True,The History of Middle-Earth,11.0,eng,12/6/1994,0.0045058576148993695,Modest
The Silmarillion,J.R.R. Tolkien/Christopher Tolkien,3.92,292,Unknown,False,Standalone,,eng,2/7/1999,0.136986301369863,Niche
The Sillymarillion: An Unauthorized Parody of J.R.R. Tolkien's Classic the Silmarillion,Donald  Lloyd,3.54,25,Unknown,False,Standalone,,eng,9/28/2004,0.24,Unknown
The Silmarillion,J.R.R. Tolkien/Christopher Tolkien,3.92,368,Unknown,False,Standalone,,eng,3/12/1979,0.11956521739130435,Niche
Hayao Miyazaki: Master of Japanese Animation,Helen McCarthy,3.93,317,Unknown,False,Standalone,,en-US,9/1/1999,0.05993690851735016,Niche
Cliffs Notes on Frank's The Diary of Anne Frank,Dorothea Shefer-Vanson/CliffsNotes/Anne Frank,4.32,70,Unknown,False,Standalone,,eng,7/10/1984,0.014285714285714285,Unknown
The Honourable Schoolboy,John le Carré,3.95,11733,Unknown,False,Standalone,,eng,10/29/2002,0.043722833035029406,Popular
